/app/Repos/pandas/scripts/bench_join.py,41,49,do_outer_join,None,[a:Any;b:Any;av:Any;bv:Any],/app/Repos/pandas/scripts/bench_join.py,49,56,do_inner_join,None,[a:Any;b:Any;av:Any;bv:Any],76
/app/Repos/pandas/pandas/computation/tests/test_eval.py,549,574,test_frame_negate,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,632,665,test_series_pos,None,[self:Any],25,85
/app/Repos/pandas/pandas/computation/tests/test_eval.py,835,847,check_medium_complex_frame_alignment,None,[self:Any;engine:Any;parser:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,936,975,check_complex_series_frame_alignment,None,[self:Any;engine:Any;parser:Any],21,73
/app/Repos/pandas/pandas/computation/tests/test_eval.py,574,599,test_series_negate,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,632,665,test_series_pos,None,[self:Any],54,95
/app/Repos/pandas/pandas/tests/test_frame.py,1419,1436,test_getitem_setitem_ix_duplicates,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1170,1176,test_lhs_expression_subscript,None,[self:Any],23,72
/app/Repos/pandas/pandas/tests/test_index.py,1961,1967,test_format_integer_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,521,544,test_getitem_setitem_slice_integers,None,[self:Any],18,76
/app/Repos/pandas/pandas/computation/tests/test_eval.py,852,876,check_basic_frame_series_alignment,None,[self:Any;engine:Any;parser:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,883,900,testit,None,[r_idx_type:Any;c_idx_type:Any;index_name:Any],65,93
/app/Repos/pandas/pandas/computation/tests/test_eval.py,855,871,testit,None,[r_idx_type:Any;c_idx_type:Any;index_name:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,883,900,testit,None,[r_idx_type:Any;c_idx_type:Any;index_name:Any],66,93
/app/Repos/pandas/pandas/computation/tests/test_eval.py,880,909,check_basic_series_frame_alignment,None,[self:Any;engine:Any;parser:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,883,900,testit,None,[r_idx_type:Any;c_idx_type:Any;index_name:Any],100
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1094,1100,test_panel_fails,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1100,1106,test_4d_ndarray_fails,None,[self:Any],52,91
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1254,1264,test_basic_period_index_boolean_expression,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1270,1276,test_nested_period_index_subscript_expression,None,[self:Any],29,74
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1078,1086,test_simple_bool_ops,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1398,1411,test_simple_bool_ops,None,[self:Any],53,87
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1264,1270,test_basic_period_index_subscript_expression,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1270,1276,test_nested_period_index_subscript_expression,None,[self:Any],50,89
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1086,1094,test_bool_ops_with_constants,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1398,1411,test_simple_bool_ops,None,[self:Any],28,71
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1386,1398,test_bool_ops_with_constants,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1398,1411,test_simple_bool_ops,None,[self:Any],31,77
/app/Repos/pandas/pandas/tests/test_frame.py,2912,2917,test_constructor_tuples,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1537,1552,test_mixed_depth_insert,None,[self:Any],23,71
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1356,1362,test_fails_and,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1380,1386,test_fails_pipe,None,[self:Any],28,76
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1362,1368,test_fails_or,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1380,1386,test_fails_pipe,None,[self:Any],28,76
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1368,1374,test_fails_not,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1380,1386,test_fails_pipe,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_frame.py,4049,4056,test_from_records_with_index_data,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4056,4070,test_from_records_bad_index_column,None,[self:Any],37,74
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1374,1380,test_fails_ampersand,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1380,1386,test_fails_pipe,None,[self:Any],66,92
/app/Repos/pandas/pandas/computation/tests/test_eval.py,694,707,test_disallow_scalar_bool_ops,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,1380,1386,test_fails_pipe,None,[self:Any],14,72
/app/Repos/pandas/pandas/tests/test_frame.py,2912,2917,test_constructor_tuples,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11725,11740,test_isin_df,None,[self:Any],11,76
/app/Repos/pandas/pandas/tests/test_frame.py,4585,4620,test_constructor_with_nas,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4589,4608,check,None,[df:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,4802,4914,test_bool_flex_frame,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4810,4817,_check_unaligned_frame,None,[meth:Any;op:Any;df:Any;other:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,5100,5134,test_comparisons,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5107,5127,test_comp,None,[func:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,2794,2811,test_constructor_list_of_dicts,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,2811,2865,test_constructor_list_of_series,None,[self:Any],60,92
/app/Repos/pandas/pandas/tests/test_frame.py,454,504,test_setitem_boolean,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,252,276,test_frame_getitem_setitem_boolean,None,[self:Any],57,86
/app/Repos/pandas/pandas/tests/test_frame.py,315,327,test_getitem_boolean_list,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,3228,3287,test_column_dups_indexing,None,[self:Any],11,71
/app/Repos/pandas/pandas/tests/test_index.py,1961,1967,test_format_integer_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1124,1143,test_is_lexsorted,None,[self:Any],13,80
/app/Repos/pandas/pandas/tests/test_frame.py,1694,1710,test_nested_exception,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1816,1831,test_assign_index_sequences,None,[self:Any],60,71
/app/Repos/pandas/pandas/tests/test_index.py,1171,1176,test_print_unicode_columns,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1816,1831,test_assign_index_sequences,None,[self:Any],16,72
/app/Repos/pandas/pandas/tests/test_frame.py,4470,4500,test_modulo,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4500,4527,test_div,None,[self:Any],56,83
/app/Repos/pandas/pandas/tests/test_frame.py,4802,4914,test_bool_flex_frame,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4835,4867,_test_seq,None,[df:Any;idx_ser:Any;col_ser:Any],100
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1276,1284,test_date_boolean,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12111,12122,test_date_query_method,None,[self:Any],23,73
/app/Repos/pandas/pandas/tests/test_index.py,1961,1967,test_format_integer_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,969,981,test_unstack_multiple_hierarchical,None,[self:Any],18,73
/app/Repos/pandas/pandas/tests/test_frame.py,2912,2917,test_constructor_tuples,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11769,11779,test_isin_against_series,None,[self:Any],11,71
/app/Repos/pandas/pandas/tests/test_frame.py,999,1012,test_ix_multi_take,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,10611,10640,test_reindex_multi,None,[self:Any],15,70
/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1255,1269,test_apply_nonuq,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8920,8930,test_apply_standard_nonunique,None,[self:Any],44,82
/app/Repos/pandas/pandas/tests/test_index.py,1961,1967,test_format_integer_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1456,1503,test_level_with_tuples,None,[self:Any],18,80
/app/Repos/pandas/pandas/computation/tests/test_eval.py,1276,1284,test_date_boolean,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12336,12347,test_date_query_method,None,[self:Any],23,73
/app/Repos/pandas/pandas/tests/test_index.py,1961,1967,test_format_integer_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,394,417,test_xs_partial,None,[self:Any],18,76
/app/Repos/pandas/pandas/tests/test_index.py,1640,1666,test_legacy_pickle,None,[self:Any],/app/Repos/pandas/pandas/tests/test_index.py,1666,1686,test_legacy_v2_unpickle,None,[self:Any],70
/app/Repos/pandas/pandas/tests/test_index.py,1751,1780,test_get_loc_level,None,[self:Any],/app/Repos/pandas/pandas/tests/test_index.py,1813,1830,test_slice_locs_not_sorted,None,[self:Any],61,81
/app/Repos/pandas/pandas/tests/test_index.py,1723,1739,test_get_loc,None,[self:Any],/app/Repos/pandas/pandas/tests/test_index.py,1813,1830,test_slice_locs_not_sorted,None,[self:Any],59,73
/app/Repos/pandas/pandas/tests/test_format.py,459,567,test_to_html_multiindex_sparsify_false_multi_sparse,None,[self:Any],/app/Repos/pandas/pandas/tests/test_format.py,567,669,test_to_html_multiindex_sparsify,None,[self:Any],74
/app/Repos/pandas/pandas/tests/test_format.py,769,788,test_wide_repr,None,[self:Any],/app/Repos/pandas/pandas/tests/test_format.py,817,841,test_wide_repr_multiindex,None,[self:Any],57,86
/app/Repos/pandas/pandas/tests/test_format.py,795,817,test_wide_repr_named,None,[self:Any],/app/Repos/pandas/pandas/tests/test_format.py,817,841,test_wide_repr_multiindex,None,[self:Any],75
/app/Repos/pandas/pandas/tests/test_format.py,997,1006,test_to_string_no_header,None,[self:Any],/app/Repos/pandas/pandas/tests/test_format.py,1006,1015,test_to_string_no_index,None,[self:Any],52,86
/app/Repos/pandas/pandas/tests/test_format.py,1418,1429,test_repr_html_wide,None,[self:Any],/app/Repos/pandas/pandas/tests/test_format.py,1429,1446,test_repr_html_wide_multiindex_cols,None,[self:Any],31,83
/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,433,479,test_operators,None,[self:Any],/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,441,458,check,None,[a:Any;b:Any],100
/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1405,1424,test_stack_sparse_frame,None,[self:Any],/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1406,1417,_check,None,[frame:Any],100
/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1620,1637,test_to_frame,None,[self:Any],/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1621,1628,_compare_with_dense,None,[panel:Any],100
/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1705,1739,test_operators,None,[self:Any],/app/Repos/pandas/pandas/sparse/tests/test_sparse.py,1706,1737,_check_ops,None,[panel:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,999,1012,test_ix_multi_take,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,1012,1019,test_ix_multi_take_nonint_index,None,[self:Any],20,79
/app/Repos/pandas/pandas/tests/test_frame.py,1082,1131,test_setitem_fancy_1d,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,1178,1194,test_setitem_fancy_boolean,None,[self:Any],24,70
/app/Repos/pandas/pandas/tests/test_frame.py,732,830,test_setitem_fancy_2d,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,1178,1194,test_setitem_fancy_boolean,None,[self:Any],21,76
/app/Repos/pandas/pandas/tests/test_frame.py,1592,1619,test_irow,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,1619,1644,test_icol,None,[self:Any],39,82
/app/Repos/pandas/pandas/tests/test_frame.py,999,1012,test_ix_multi_take,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,2090,2099,test_set_index_multiindexcolumns,None,[self:Any],10,79
/app/Repos/pandas/pandas/computation/tests/test_eval.py,329,341,check_binary_arith_op,None,[self:Any;lhs:Any;arith1:Any;rhs:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,354,363,check_modulus,None,[self:Any;lhs:Any;arith1:Any;rhs:Any],44,76
/app/Repos/pandas/pandas/computation/tests/test_eval.py,467,506,test_frame_invert,None,[self:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,506,549,test_series_invert,None,[self:Any],52,95
/app/Repos/pandas/pandas/computation/tests/test_eval.py,267,317,check_chained_cmp_op,None,[self:Any;lhs:Any;cmp1:Any;mid:Any;cmp2:Any;rhs:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,728,734,check_chained_cmp_op,None,[self:Any;lhs:Any;cmp1:Any;mid:Any;cmp2:Any;rhs:Any],31,96
/app/Repos/pandas/pandas/computation/tests/test_eval.py,790,797,check_align_nested_unary_op,None,[self:Any;engine:Any;parser:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,835,847,check_medium_complex_frame_alignment,None,[self:Any;engine:Any;parser:Any],17,77
/app/Repos/pandas/pandas/computation/tests/test_eval.py,801,813,check_basic_frame_alignment,None,[self:Any;engine:Any;parser:Any],/app/Repos/pandas/pandas/computation/tests/test_eval.py,835,847,check_medium_complex_frame_alignment,None,[self:Any;engine:Any;parser:Any],28,77
/app/Repos/pandas/pandas/tests/test_frame.py,2513,2529,test_constructor_maskedarray,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,2529,2596,test_constructor_maskedarray_nonfloat,None,[self:Any],32,84
/app/Repos/pandas/pandas/tests/test_frame.py,3793,3808,test_from_records_tuples_generator,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,3808,3823,test_from_records_lists_generator,None,[self:Any],75
/app/Repos/pandas/pandas/tests/test_frame.py,4527,4570,test_logical_operators,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4530,4537,_check_bin_op,None,[op:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,1419,1436,test_getitem_setitem_ix_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6735,6788,test_drop_duplicates_NA,None,[self:Any],13,75
/app/Repos/pandas/pandas/tests/test_index.py,1961,1967,test_format_integer_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9255,9295,test_reorder_levels,None,[self:Any],13,80
/app/Repos/pandas/pandas/tests/test_index.py,1967,1977,test_format_sparse_display,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9255,9295,test_reorder_levels,None,[self:Any],17,80
/app/Repos/pandas/pandas/tests/test_frame.py,5305,5329,test_to_csv_cols_reordering,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5309,5321,_check_df,None,[df:Any;cols:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,5544,5558,test_to_csv_from_csv_w_some_infs,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5558,5571,test_to_csv_from_csv_w_all_infs,None,[self:Any],64,87
/app/Repos/pandas/pandas/tests/test_frame.py,6368,6378,test_corr_non_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6410,6454,test_cov,None,[self:Any],40,87
/app/Repos/pandas/pandas/tests/test_frame.py,5377,5544,test_to_csv_moar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5381,5459,_do_test,None,[df:Any;path:Any;r_dtype:Any;c_dtype:Any;rnlvl:Any;cnlvl:Any;dupe_col:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,7814,7823,test_replace_dict_no_regex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7823,7832,test_replace_series_no_regex,None,[self:Any],85
/app/Repos/pandas/pandas/tests/test_frame.py,5377,5544,test_to_csv_moar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5464,5477,make_dtnat_arr,None,[n:Any;nnat:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,8317,8323,test_align_fill_method_inner,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8323,8329,test_align_fill_method_outer,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,8383,8505,test_where,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8422,8450,_check_align,None,[df:Any;cond:Any;other:Any;check_dtypes:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,9640,9657,test_update,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9670,9687,test_update_nooverwrite,None,[self:Any],66,94
/app/Repos/pandas/pandas/tests/test_frame.py,5900,5922,test_to_csv_quoting,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5922,5937,test_to_csv_unicodewriter_quoting,None,[self:Any],75
/app/Repos/pandas/pandas/tests/test_frame.py,6378,6391,test_corr_nooverlap,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6391,6402,test_corr_constant,None,[self:Any],48,87
/app/Repos/pandas/pandas/tests/test_frame.py,6673,6713,test_drop_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6788,6838,test_drop_duplicates_inplace,None,[self:Any],25,74
/app/Repos/pandas/pandas/tests/test_frame.py,10095,10169,_check_stat_op,None,[self:Any;name:Any;alternative:Any;frame:Any;has_skipna:Any;has_numeric_only:Any;check_dtypes:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11516,11589,_check_bool_op,None,[self:Any;name:Any;alternative:Any;frame:Any;has_skipna:Any;has_bool_only:Any],43,74
/app/Repos/pandas/pandas/tests/test_frame.py,6713,6735,test_drop_duplicates_tuple,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6788,6838,test_drop_duplicates_inplace,None,[self:Any],38,80
/app/Repos/pandas/pandas/tests/test_frame.py,6947,6954,test_ffill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7557,7573,test_replace,None,[self:Any],35,77
/app/Repos/pandas/pandas/tests/test_frame.py,6954,6961,test_bfill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7557,7573,test_replace,None,[self:Any],35,77
/app/Repos/pandas/pandas/tests/test_frame.py,7333,7372,test_regex_replace_list_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7372,7411,test_regex_replace_list_mixed_inplace,None,[self:Any],60,86
/app/Repos/pandas/pandas/tests/test_frame.py,6947,6954,test_ffill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7035,7058,test_replace_inplace,None,[self:Any],35,81
/app/Repos/pandas/pandas/tests/test_frame.py,12449,12485,check_str_query_method,None,[self:Any;parser:Any;engine:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12493,12532,check_str_list_query_method,None,[self:Any;parser:Any;engine:Any],64,92
/app/Repos/pandas/pandas/tests/test_frame.py,6954,6961,test_bfill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7035,7058,test_replace_inplace,None,[self:Any],35,81
/app/Repos/pandas/pandas/tests/test_multilevel.py,887,895,test_stack_unstack_preserve_names,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,910,938,test_stack_unstack_multiple,None,[self:Any],10,71
/app/Repos/pandas/pandas/tests/test_frame.py,7285,7333,test_regex_replace_list_obj_inplace,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7372,7411,test_regex_replace_list_mixed_inplace,None,[self:Any],12,75
/app/Repos/pandas/pandas/tests/test_frame.py,6713,6735,test_drop_duplicates_tuple,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6735,6788,test_drop_duplicates_NA,None,[self:Any],34,78
/app/Repos/pandas/pandas/tests/test_frame.py,7411,7467,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7549,7557,test_regex_replace_numeric_to_object_conversion,None,[self:Any],26,71
/app/Repos/pandas/pandas/tests/test_frame.py,8383,8505,test_where,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8386,8392,_safe_add,None,[df:Any],100
/app/Repos/pandas/pandas/tests/test_multilevel.py,1518,1537,test_mixed_depth_get,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1603,1626,test_mixed_depth_pop,None,[self:Any],50,74
/app/Repos/pandas/pandas/tests/test_multilevel.py,1537,1552,test_mixed_depth_insert,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1603,1626,test_mixed_depth_pop,None,[self:Any],55,78
/app/Repos/pandas/pandas/tests/test_frame.py,7503,7518,test_regex_replace_str_to_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7549,7557,test_regex_replace_numeric_to_object_conversion,None,[self:Any],40,71
/app/Repos/pandas/pandas/tests/test_frame.py,8550,8581,test_where_align,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8552,8560,create,None,[],100
/app/Repos/pandas/pandas/tests/test_frame.py,7411,7467,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7467,7484,test_regex_replace_dict_nested,None,[self:Any],53,85
/app/Repos/pandas/pandas/tests/test_frame.py,7243,7285,test_regex_replace_list_obj,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7573,7597,test_replace_list,None,[self:Any],50,88
/app/Repos/pandas/pandas/tests/test_frame.py,8977,9007,test_apply_empty_infer_type,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8981,8999,_check,None,[df:Any;f:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,7411,7467,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7533,7549,test_regex_replace_series_of_regexes,None,[self:Any],35,76
/app/Repos/pandas/pandas/tests/test_frame.py,7467,7484,test_regex_replace_dict_nested,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7533,7549,test_regex_replace_series_of_regexes,None,[self:Any],41,72
/app/Repos/pandas/pandas/tests/test_frame.py,7489,7503,test_regex_replace_list_to_scalar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7533,7549,test_regex_replace_series_of_regexes,None,[self:Any],32,70
/app/Repos/pandas/pandas/tests/test_frame.py,7503,7518,test_regex_replace_str_to_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7533,7549,test_regex_replace_series_of_regexes,None,[self:Any],53,86
/app/Repos/pandas/pandas/tests/test_frame.py,7518,7533,test_regex_replace_regex_list_to_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7533,7549,test_regex_replace_series_of_regexes,None,[self:Any],41,74
/app/Repos/pandas/pandas/tests/test_tseries.py,571,585,test_integers,None,[self:Any],/app/Repos/pandas/pandas/tests/test_tseries.py,602,620,test_floats,None,[self:Any],44,83
/app/Repos/pandas/pandas/computation/expr.py,195,227,add_tmp,None,[self:Any;value:Any;where:Any],/app/Repos/pandas/pandas/computation/expr.py,227,240,remove_tmp,None,[self:Any;name:Any;where:Any],40,87
/app/Repos/pandas/pandas/tests/test_frame.py,7285,7333,test_regex_replace_list_obj_inplace,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7573,7597,test_replace_list,None,[self:Any],44,88
/app/Repos/pandas/pandas/sparse/series.py,36,76,_arith_method,None,[op:Any;name:Any;str_rep:Any;default_axis:Any;fill_zeros:Any;**eval_kwargs:Any],/app/Repos/pandas/pandas/sparse/series.py,46,68,wrapper,None,[self:Any;other:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,8383,8505,test_where,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8392,8405,_check_get,None,[df:Any;cond:Any;check_dtypes:Any],100
/app/Repos/pandas/pandas/stats/moments.py,401,409,ewmstd,None,[arg:Any;com:Any;span:Any;halflife:Any;min_periods:Any;bias:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,412,431,ewmcov,None,[arg1:Any;arg2:Any;com:Any;span:Any;halflife:Any;min_periods:Any;bias:Any;freq:Any;time_rule:Any],21,70
/app/Repos/pandas/pandas/tests/test_frame.py,5335,5377,test_to_csv_new_dupe_cols,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5337,5365,_check_df,None,[df:Any;cols:Any],100
/app/Repos/pandas/pandas/stats/moments.py,698,715,_expanding_func,None,[func:Any;desc:Any;check_minp:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],28,79
/app/Repos/pandas/pandas/tests/test_frame.py,5584,5726,test_to_csv_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5630,5641,_make_frame,None,[names:Any],100
/app/Repos/pandas/pandas/stats/moments.py,699,713,f,None,[arg:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],28,79
/app/Repos/pandas/pandas/stats/moments.py,756,780,expanding_quantile,None,[arg:Any;quantile:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],34,74
/app/Repos/pandas/pandas/stats/moments.py,780,790,expanding_cov,None,[arg1:Any;arg2:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],32,72
/app/Repos/pandas/pandas/stats/moments.py,790,800,expanding_corr,None,[arg1:Any;arg2:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],32,72
/app/Repos/pandas/pandas/tests/test_frame.py,9054,9088,test_apply_modify_traceback,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9095,9112,test_apply_convert_objects,None,[self:Any],78
/app/Repos/pandas/pandas/stats/moments.py,506,521,_rolling_func,None,[func:Any;desc:Any;check_minp:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],20,72
/app/Repos/pandas/pandas/stats/moments.py,507,519,f,None,[arg:Any;window:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],20,72
/app/Repos/pandas/pandas/stats/moments.py,538,567,rolling_quantile,None,[arg:Any;window:Any;quantile:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],20,72
